Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,AvgMonthlySpend,TotalServices,AvgRevenuePerMonth
0117-LFRMW,Male,52.0,Yes,0.0,Angwin,94508,38.542448,-122.419923,1.0,37.0,Offer B,No,25.420517214274486,No,Yes,DSL,23.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.2,1448.8,0.0,0.0,0.0,1448.8,Churned,Competitor,Competitor offered more data,39.15675675675676,5,39.15675675675676
0118-JPNOY,Female,71.0,No,0.0,Le Grand,95333,37.249377,-120.249581,0.0,26.0,Offer B,Yes,33.74,No,Yes,Fiber Optic,7.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.8,2193.65,0.0,0.0,877.24,3070.89,Stayed,Competitor,Competitor had better devices,84.37115384615385,5,118.11115384615384
0121-SNYRK,Male,45.0,No,0.0,Redway,95560,40.142256,-123.852927,0.0,50.0,Offer B,No,25.420517214274486,No,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.4,1748.9,0.0,0.0,0.0,1748.9,Stayed,Competitor,Competitor had better devices,34.978,4,34.978
0122-OAHPZ,Female,29.0,No,0.0,San Diego,92122,32.85723,-117.209774,0.0,7.0,Offer B,Yes,28.62,Yes,Yes,Fiber Optic,26.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,511.25,0.0,0.0,200.34,698.56,Churned,Competitor,Competitor made better offer,73.03571428571429,5,99.7942857142857
0123-CRBRT,Female,62.0,Yes,0.0,Monterey Park,91755,34.049172,-118.115022,1.0,61.0,Offer B,Yes,47.19,Yes,Yes,DSL,28.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,88.1,5526.75,0.0,0.0,2871.9325,8405.34,Stayed,Competitor,Competitor had better devices,90.60245901639344,11,137.79245901639345
0125-LZQXK,Male,42.0,No,0.0,Big Oak Flat,95305,37.818589,-120.256995,0.0,15.0,Offer D,Yes,45.92,No,Yes,Fiber Optic,12.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1553.95,0.0,0.0,688.8,2242.75,Churned,Attitude,Attitude of service provider,103.59666666666666,8,149.51666666666668
0128-MKWSG,Female,51.0,No,0.0,Stevenson Ranch,91381,34.364153,-118.615583,0.0,26.0,Offer B,No,25.420517214274486,No,Yes,DSL,19.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,0.0,0.0,1147.0,Stayed,Competitor,Competitor had better devices,44.11538461538461,6,44.11538461538461
0129-KPTWJ,Male,39.0,Yes,0.0,North Highlands,95660,38.671295,-121.388251,7.5,72.0,Offer B,Yes,33.22,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0.0,2391.84,9139.19,Stayed,Competitor,Competitor had better devices,93.71319444444445,7,126.93319444444445
0129-QMPDR,Male,64.0,Yes,0.0,La Puente,91746,34.038983,-117.991372,1.0,44.0,Offer B,Yes,27.4,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,20.5,865.05,0.0,0.0,1205.6,2070.65,Stayed,Competitor,Competitor had better devices,19.660227272727273,2,47.060227272727275
0130-SXOUN,Male,55.0,No,0.0,Glenhaven,95443,39.045246,-122.743181,0.0,66.0,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,0.0,0.0,2871.9325,9200.36,Stayed,Competitor,Competitor had better devices,90.5590909090909,6,139.39939393939395
0133-BMFZO,Female,40.0,No,0.0,Alhambra,91803,34.074736,-118.145959,0.0,2.0,Offer B,Yes,36.81,No,Yes,Fiber Optic,16.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.65,0.0,0.0,73.62,255.27,Churned,Competitor,Competitor offered higher download speeds,90.825,6,127.635
0134-XWXCE,Female,76.0,No,0.0,Santa Monica,90403,34.031529,-118.491156,0.0,44.0,Offer B,Yes,7.72,No,Yes,DSL,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,3268.05,0.0,0.0,339.68,3589.82,Stayed,Competitor,Competitor had better devices,74.27386363636364,8,81.58681818181819
0135-NMXAP,Female,57.0,No,0.0,Lodi,95240,38.123544,-121.159078,0.0,12.0,Offer D,Yes,14.38,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0.0,172.56,1224.96,Churned,Attitude,Attitude of support person,87.7,6,102.08
0136-IFMYD,Male,71.0,Yes,0.0,Los Angeles,90001,33.973616,-118.24902,1.0,69.0,Offer B,Yes,18.41,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,7634.25,0.0,0.0,1270.29,8904.54,Stayed,Competitor,Competitor had better devices,110.6413043478261,9,129.0513043478261
0137-OCGAB,Female,25.0,No,0.0,Fairfield,94533,38.287136,-122.02711,0.0,1.0,Offer E,Yes,1.23,Yes,Yes,Fiber Optic,45.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,80.2,0.0,0.0,1.23,81.43,Churned,Price,Lack of affordable download/upload speed,80.2,5,81.43
0137-UDEUO,Female,24.0,No,0.0,Stockton,95204,37.974498,-121.319568,0.0,3.0,Offer E,Yes,25.75,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0.0,77.25,141.0,Churned,Price,Long distance charges,21.25,2,47.0
0139-IVFJG,Female,19.0,Yes,0.0,Temecula,92592,33.507255,-117.029473,7.5,2.0,Offer B,Yes,4.65,No,Yes,Fiber Optic,45.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.35,190.5,0.0,0.0,9.3,199.8,Joined,Competitor,Competitor had better devices,95.25,6,99.9
0141-YEAYS,Female,77.0,No,0.0,Fallbrook,92028,33.362575,-117.299644,0.0,27.0,Offer B,Yes,2.97,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,2401.05,0.0,0.0,80.19,2481.24,Stayed,Competitor,Competitor had better devices,88.92777777777779,6,91.89777777777778
0142-GVYSN,Male,57.0,No,0.0,Randsburg,93554,35.405722,-117.773354,0.0,26.0,Offer C,Yes,13.34,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,20.3,511.25,0.0,0.0,346.84,858.09,Stayed,Competitor,Competitor had better devices,19.66346153846154,2,33.003461538461536
0147-ESWWR,Female,73.0,Yes,0.0,Atascadero,93422,35.453912,-120.69461,7.5,39.0,Offer B,Yes,20.15,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,0.0,0.0,785.85,4735.0,Stayed,Competitor,Competitor had better devices,101.26025641025642,8,121.41025641025641
0148-DCDOS,Male,41.0,No,0.0,Planada,95365,37.329725,-120.306399,0.0,25.0,Offer B,Yes,34.88,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,2362.1,0.0,0.0,872.0,3234.1,Churned,Competitor,Competitor had better devices,94.484,7,129.364
0151-ONTOV,Female,43.0,No,0.0,Moorpark,93021,34.312945,-118.858169,0.0,1.0,Offer E,Yes,39.81,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,70.9,0.0,0.0,39.81,110.71,Churned,Competitor,Competitor had better devices,70.9,3,110.71
0156-FVPTA,Male,48.0,Yes,0.0,Solvang,93463,34.624399,-120.137875,1.0,22.0,Offer D,Yes,27.24,No,Yes,DSL,21.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0.0,599.28,1751.98,Churned,Attitude,Attitude of service provider,52.39545454545455,5,79.63545454545455
0164-APGRB,Female,56.0,No,0.0,Calistoga,94515,38.629618,-122.593216,0.0,72.0,Offer A,Yes,48.37,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,8496.7,0.0,0.0,2871.9325,11094.447500000002,Stayed,Competitor,Competitor had better devices,118.00972222222224,11,154.08954861111113
0164-XAIRP,Female,51.0,No,0.0,La Mirada,90638,33.902045,-118.008961,0.0,24.0,Offer B,Yes,10.64,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,19.55,470.2,0.0,0.0,255.36,725.56,Stayed,Competitor,Competitor had better devices,19.591666666666665,2,30.231666666666666
0168-XZKBB,Female,34.0,Yes,0.0,Boron,93516,34.95703,-117.73045,7.5,19.0,Offer B,Yes,7.84,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,1564.4,0.0,0.0,148.96,1713.36,Stayed,Competitor,Competitor had better devices,82.33684210526316,5,90.17684210526315
0174-QRVVY,Male,21.0,Yes,0.0,San Marcos,92078,33.119028,-117.166036,2.0,71.0,Offer B,Yes,9.2,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,25.35,1847.55,0.0,0.0,653.2,2500.75,Stayed,Competitor,Competitor had better devices,26.021830985915493,3,35.221830985915496
0177-PXBAT,Male,78.0,Yes,0.0,Desert Center,92239,33.889605,-115.257009,7.0,33.0,Offer B,Yes,25.15,Yes,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,3694.7,0.0,0.0,829.95,4524.65,Stayed,Competitor,Competitor had better devices,111.96060606060605,9,137.11060606060605
0178-CIIKR,Female,60.0,No,0.0,Crows Landing,95313,37.435664,-121.049056,0.0,3.0,Offer B,Yes,2.69,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,19.95,58.0,0.0,0.0,8.07,66.07,Joined,Competitor,Competitor had better devices,19.333333333333332,2,22.02333333333333
0178-SZBHO,Male,54.0,Yes,0.0,Tuolumne,95379,37.939768,-120.188002,7.0,47.0,Offer B,Yes,1.09,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0.0,0.0,51.23,4068.68,Stayed,Competitor,Competitor had better devices,85.47765957446808,6,86.56765957446808
0181-RITDD,Male,42.0,Yes,0.0,San Diego,92120,32.807867,-117.060993,2.0,62.0,Offer B,Yes,1.76,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.15,6825.65,0.0,0.0,109.12,6934.77,Stayed,Competitor,Competitor had better devices,110.09112903225805,10,111.85112903225807
0186-CAERR,Male,22.0,No,0.0,Auburn,95603,38.912881,-121.082766,0.0,71.0,Offer B,Yes,2.88,Yes,Yes,Fiber Optic,45.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,8309.55,0.0,0.0,204.48,8514.03,Stayed,Competitor,Competitor had better devices,117.03591549295774,11,119.91591549295775
0187-QSXOE,Male,71.0,Yes,0.0,Fresno,93725,36.623632,-119.741322,7.5,7.0,Offer B,Yes,41.97,No,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,605.45,0.0,0.0,293.79,899.24,Stayed,Competitor,Competitor had better devices,86.49285714285715,6,128.46285714285713
0187-WZNAB,Female,56.0,Yes,0.0,Del Rey,93616,36.657462,-119.595293,6.0,27.0,Offer C,Yes,46.66,No,Yes,Fiber Optic,28.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.4,1972.35,0.0,0.0,1259.82,3232.17,Stayed,Competitor,Competitor had better devices,73.05,4,119.71000000000001
0188-GWFLE,Male,33.0,No,0.0,Redwood City,94065,37.527497,-122.230941,0.0,2.0,Offer B,Yes,1.81,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.05,33.7,0.0,0.0,3.62,37.32,Joined,Competitor,Competitor had better devices,16.85,2,18.66
0191-EQUUH,Female,32.0,No,0.0,Landers,92285,34.341737,-116.539416,0.0,25.0,Offer C,No,25.420517214274486,No,Yes,Cable,45.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,844.45,0.0,0.0,0.0,844.45,Stayed,Competitor,Competitor had better devices,33.778,4,33.778
0191-ZHSKZ,Male,80.0,No,0.0,Hawthorne,90250,33.914775,-118.348083,0.0,30.0,Offer B,Yes,38.61,No,Yes,DSL,5.0,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,0.0,1158.3,3269.6,Stayed,Competitor,Competitor had better devices,70.37666666666668,7,108.98666666666666
0193-ESZXP,Female,73.0,Yes,0.0,Oceano,93445,35.059695,-120.604741,1.0,58.0,Offer B,Yes,16.94,No,Yes,Fiber Optic,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,6205.5,0.0,0.0,982.52,7188.02,Churned,Attitude,Attitude of support person,106.99137931034483,9,123.93137931034484
0195-IESCP,Male,26.0,Yes,0.0,Armona,93202,36.315979,-119.710852,1.0,10.0,Offer D,Yes,2.02,Yes,Yes,Fiber Optic,45.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,855.3,0.0,0.0,20.2,975.5,Churned,Competitor,Competitor offered more data,85.53,5,97.55
0196-JTUQI,Female,59.0,No,0.0,Clarksburg,95612,38.384648,-121.578701,0.0,9.0,Offer B,Yes,9.27,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,633.85,0.0,0.0,83.43,717.28,Stayed,Competitor,Competitor had better devices,70.42777777777778,4,79.69777777777777
0196-VULGZ,Female,78.0,Yes,0.0,Irvine,92620,33.716136,-117.752574,1.0,6.0,Offer B,Yes,28.71,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,474.9,0.0,0.0,172.26,647.16,Churned,Other,Deceased,79.14999999999999,5,107.86
0197-PNKNK,Female,47.0,Yes,0.0,Scotts Valley,95066,37.070177,-122.010077,7.0,69.0,Offer B,Yes,38.92,Yes,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.45,5848.6,0.0,0.0,2685.48,8574.08,Stayed,Competitor,Competitor had better devices,84.76231884057971,5,124.26202898550724
0201-MIBOL,Female,68.0,No,0.0,Salida,95368,37.713152,-121.08739,0.0,66.0,Offer B,Yes,10.45,Yes,Yes,Fiber Optic,20.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0.0,0.0,689.7,7161.55,Stayed,Competitor,Competitor had better devices,98.05833333333334,8,108.50833333333334
0201-OAMXR,Female,30.0,No,0.0,Mckinleyville,95519,40.965011,-124.015255,0.0,70.0,Offer A,Yes,10.21,Yes,Yes,Fiber Optic,45.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,8127.6,0.0,0.0,714.7,8842.3,Churned,Dissatisfaction,Network reliability,116.10857142857144,11,126.31857142857142
0203-HHYIJ,Male,62.0,No,0.0,Atherton,94027,37.454924,-122.203168,0.0,25.0,Offer C,Yes,5.57,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,25.3,676.35,0.0,0.0,139.25,815.6,Churned,Price,Long distance charges,27.054000000000002,3,32.624
0206-OYVOC,Female,52.0,Yes,0.0,Huntington Beach,92649,33.721917,-118.043237,1.0,46.0,Offer B,Yes,24.33,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,19.25,864.2,0.0,0.0,1119.18,1983.38,Stayed,Competitor,Competitor had better devices,18.786956521739132,2,43.116956521739134
0206-TBWLC,Female,63.0,Yes,0.0,Calimesa,92320,33.982787,-117.057627,7.0,54.0,Offer B,Yes,11.4,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,6049.5,0.0,0.0,615.6,6665.1,Stayed,Competitor,Competitor had better devices,112.02777777777777,11,123.42777777777779
0207-MDKNV,Female,54.0,No,0.0,Daly City,94014,37.691561,-122.445202,0.0,15.0,Offer B,Yes,22.39,No,Yes,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.1,1582.75,0.0,0.0,335.85,1918.6,Churned,Competitor,Competitor made better offer,105.51666666666667,9,127.90666666666667
0208-BPQEJ,Female,48.0,Yes,0.0,Middletown,95461,38.787446,-122.58675,0.0,12.0,Offer D,Yes,8.25,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,19.4,198.1,0.0,0.0,99.0,297.1,Stayed,Competitor,Competitor had better devices,16.508333333333333,2,24.758333333333336
0212-ISBBF,Female,51.0,No,0.0,Berkeley,94705,37.858898,-122.240512,0.0,22.0,Offer B,No,25.420517214274486,No,Yes,Cable,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,1098.85,0.0,0.0,0.0,1098.85,Stayed,Competitor,Competitor had better devices,49.94772727272727,6,49.94772727272727
0214-JHPFW,Female,22.0,Yes,0.0,Lost Hills,93249,35.637715,-119.893068,7.5,70.0,Offer B,No,25.420517214274486,No,Yes,Cable,45.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,4039.3,0.0,0.0,0.0,4038.29,Stayed,Competitor,Competitor had better devices,57.70428571428572,8,57.68985714285714
0215-BQKGS,Male,52.0,No,0.0,Garden Grove,92844,33.766476,-117.969795,0.0,30.0,Offer C,Yes,24.73,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,2438.6,0.0,0.0,741.9,3310.5,Stayed,Competitor,Competitor had better devices,81.28666666666666,5,110.35
0218-QNVAS,Male,22.0,Yes,0.0,Indio,92203,33.752938,-116.230055,1.0,71.0,Offer A,Yes,28.34,Yes,Yes,Fiber Optic,45.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.55,7113.75,0.0,0.0,2012.14,9108.9,Stayed,Competitor,Competitor had better devices,100.19366197183099,8,128.29436619718308
0219-QAERP,Male,33.0,Yes,0.0,Oxnard,93033,34.156629,-119.117218,2.0,30.0,Offer B,Yes,9.81,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,19.8,576.65,0.0,0.0,294.3,870.95,Stayed,Competitor,Competitor had better devices,19.221666666666668,2,29.03166666666667
0219-YTZUE,Male,26.0,Yes,0.0,San Diego,92122,32.85723,-117.209774,5.0,4.0,Offer E,Yes,28.77,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,371.9,0.0,0.0,115.08,486.98,Churned,Competitor,Competitor made better offer,92.975,7,121.745
0220-EBGCE,Male,58.0,No,0.0,Escondido,92027,33.141265,-116.967221,0.0,2.0,Offer E,Yes,14.14,No,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.85,167.3,0.0,0.0,28.28,195.58,Churned,Competitor,Competitor made better offer,83.65,6,97.79
0221-NAUXK,Male,22.0,No,0.0,Moreno Valley,92553,33.923149,-117.244933,0.0,10.0,Offer B,Yes,7.86,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,19.95,219.5,0.0,0.0,78.6,298.1,Stayed,Competitor,Competitor had better devices,21.95,2,29.810000000000002
0221-WMXNQ,Male,66.0,No,0.0,Chino,91710,33.990646,-117.663025,0.0,4.0,Offer E,Yes,36.4,No,Yes,Fiber Optic,29.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0.0,0.0,145.6,419.0,Stayed,Competitor,Competitor had better devices,68.35,4,104.75
0222-CNVPT,Male,69.0,No,0.0,Sacramento,95820,38.53508,-121.444144,0.0,52.0,Offer B,No,25.420517214274486,No,Yes,DSL,19.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,2555.05,0.0,0.0,0.0,2555.05,Stayed,Competitor,Competitor had better devices,49.135576923076925,6,49.135576923076925
0224-HJAPT,Male,25.0,No,0.0,San Diego,92117,32.825086,-117.199424,0.0,5.0,Offer B,Yes,22.01,Yes,Yes,Cable,45.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15,223.15,0.0,0.0,110.05,333.2,Churned,Competitor,Competitor made better offer,44.63,5,66.64
0224-NIJLP,Male,30.0,Yes,0.0,Turlock,95380,37.474396,-120.875917,1.0,8.0,Offer E,Yes,2.87,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,20.15,165.5,0.0,0.0,22.96,188.46,Stayed,Competitor,Competitor had better devices,20.6875,2,23.5575
0224-RLWWD,Female,73.0,No,0.0,Calexico,92231,32.690654,-115.431225,0.0,2.0,Offer E,Yes,23.91,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,89.3,0.0,0.0,47.82,137.12,Joined,Competitor,Competitor had better devices,44.65,3,68.56
0225-ZORZP,Male,46.0,No,0.0,Groveland,95321,37.902968,-119.667544,0.0,3.0,Offer E,Yes,13.72,No,Yes,Fiber Optic,26.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,235.05,0.0,0.0,41.16,276.21,Joined,Competitor,Competitor had better devices,78.35000000000001,6,92.07
0228-MAUWC,Male,40.0,No,0.0,Los Gatos,95033,37.160194,-121.945611,0.0,19.0,Offer D,Yes,11.85,Yes,Yes,DSL,18.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,1144.6,0.0,0.0,225.15,1369.75,Stayed,Competitor,Competitor had better devices,60.24210526315789,6,72.09210526315789
0229-LFJAF,Male,53.0,No,0.0,Clovis,93611,36.917652,-119.593757,0.0,72.0,Offer A,Yes,3.66,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,4908.25,0.0,0.0,263.52,5171.77,Stayed,Competitor,Competitor had better devices,68.17013888888889,8,71.8301388888889
0230-UBYPQ,Male,76.0,Yes,0.0,Hyampom,96046,40.648024,-123.465088,2.0,63.0,Offer B,No,25.420517214274486,No,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,2298.9,0.0,0.0,0.0,2298.9,Stayed,Competitor,Competitor had better devices,36.490476190476194,4,36.490476190476194
0230-WEQUW,Male,38.0,Yes,0.0,Woodland Hills,91364,34.153733,-118.593408,1.0,66.0,Offer B,No,25.420517214274486,No,Yes,DSL,29.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,56.6,3789.2,0.0,0.0,0.0,3789.2,Stayed,Competitor,Competitor had better devices,57.41212121212121,7,57.41212121212121
0231-LXVAP,Male,23.0,No,0.0,Temecula,92592,33.507255,-117.029473,0.0,1.0,Offer B,Yes,44.56,No,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,75.9,0.0,0.0,44.56,120.46,Churned,Competitor,Competitor made better offer,75.9,4,120.46
0233-FTHAV,Female,24.0,No,0.0,Livingston,95334,37.361987,-120.748394,0.0,60.0,Offer B,Yes,15.29,Yes,Yes,Fiber Optic,45.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.2,4765.0,0.0,0.0,917.4,5682.4,Stayed,Competitor,Competitor had better devices,79.41666666666667,5,94.70666666666666
0234-TEVTT,Female,43.0,Yes,0.0,Tulare,93274,36.185471,-119.375243,3.0,48.0,Offer B,No,25.420517214274486,No,Yes,DSL,22.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45.0,2196.3,0.0,0.0,0.0,2196.3,Stayed,Competitor,Competitor had better devices,45.75625,6,45.75625
0235-KGSLC,Female,45.0,No,0.0,Buellton,93427,34.631362,-120.238218,0.0,1.0,Offer E,Yes,33.34,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,85.55,0.0,0.0,33.34,118.89,Churned,Other,Moved,85.55,5,118.89
0236-HFWSV,Male,49.0,No,0.0,Palmdale,93552,34.557711,-118.029441,0.0,15.0,Offer B,Yes,48.93,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,1444.65,0.0,0.0,733.95,2178.6,Churned,Competitor,Competitor had better devices,96.31,7,145.23999999999998
0237-YFUTL,Female,62.0,Yes,0.0,Midway City,92655,33.744439,-117.98588,4.0,50.0,Offer B,Yes,34.57,Yes,Yes,Fiber Optic,13.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,5405.8,0.0,0.0,1728.5,7134.3,Stayed,Competitor,Competitor had better devices,108.116,10,142.686
0238-WHBIQ,Male,25.0,Yes,0.0,Folsom,95630,38.672638,-121.147403,7.5,72.0,Offer A,Yes,33.75,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3,0.0,0.0,2430.0,8769.3,Stayed,Competitor,Competitor had better devices,88.04583333333333,11,121.79583333333332
